name,sku,description,image_url,product_url,category
TOUGHSYSTEM 2.0 - 3 IN 1,dwst83402-1,"TOUGHSYSTEM 2.0 - 3 IN 1

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83402-1/DWST83402-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83402-1/toughsystem-20-3-1?tid=572596,N/A
TOUGHSYSTEM 2.0 - DS450,dwst83295-1,"TOUGHSYSTEM 2.0 - DS450

Navigate the toughext jobsites with the 8 in. wheels of the DS450 ToughSystem 2.0 Rolling Toolbox. Its patented auto-connect side latches allow one-hand operation. It also has 2-piece metal wire front latches for added durability when securing tools inside of the box. This toolbox offers 20% more tool storage* when used with DS166 and DS300 as part of a tower. It is IP65 rated for dust and water resistance and has a 130 Kg load capacity. The toolbox has a removable inner tray for optimal organization. The ToughSystem 2.0 Rolling Toolbox is compatible with all ToughSystem products.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83295-1/DWST83295-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83295-1/toughsystem-20-ds450?tid=572596,N/A
TOUGHSYSTEM 2.0 - 4 IN 1,dwst83401-1,"TOUGHSYSTEM 2.0 - 4 IN 1

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83401-1/DWST83401-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83401-1/toughsystem-20-4-1?tid=572596,N/A
TOUGHSYSTEM 2.0 - DS166,dwst83293-1,"TOUGHSYSTEM 2.0 - DS166

The ToughSystem 2.0 DS166 Toolbox has patented auto-connect side latches, allowing for one-hand operation. It also has 2-piece metal wire front latches for added durability when securing tools inside the box. This toolbox offers 20% more tool storage when used as part of a tower with the 2.0 DS300 and DS400. It is IP65 rated for dust and water resistance and has a 50 Kg. load capacity. The toolbox contains 2 large organizer cups on the inside with removable dividers for optimal organization. The ToughSystem 2.0 Toolbox is compatible with all ToughSystem products.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83293-1/DWST83293-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83293-1/toughsystem-20-ds166?tid=572596,N/A
TOUGHSYSTEM 2.0 - DS400,dwst83342-1,"TOUGHSYSTEM 2.0 - DS400

The ToughSystem 2.0 DS400 Toolbox comes with patented auto-connect side latches for easy one-hand operation. Its 2-piece metal wire front latches add durability when securing tools inside. It is IP65 rated for dust and water resistance and has a 50 Kg load capacity. The toolbox has a removable inner tray for optimal organization. The ToughSystem 2.0 Toolbox is compatible with all ToughSystem products.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83342-1/DWST83342-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83342-1/toughsystem-20-ds400?tid=572596,N/A
TOUGHSYSTEM™ DSCARRIER - 1-70-324,1-70-324,"TOUGHSYSTEM™ DSCARRIER - 1-70-324

DEWALT® TOUGHYSTEM® DS Carrier. Durable metal construction, with heavy duty wheels for tough terrain 3 adjustable brackets allow for a tailored configuration of the boxes 80Kg capacity on the brackets, 120kg capacity on the tote plate. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/1-70-324/1-70-324_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/1-70-324/toughsystem-dscarrier-1-70-324?tid=572596,N/A
"Carrello portademolitore, TYPE 2 compatibile con I seguenti martelli demolitori D25966 - D25981 - DCH966",d259811-xj,"Carrello portademolitore, TYPE 2 compatibile con I seguenti martelli demolitori D25966 - D25981 - DCH966

Trasporta il martello D25981 o materiali aggiuntivi in ​​cantiere con questo carrello. Compatibile con il martello demolitore D25981.",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/d259811-xj/carrello-portademolitore-type-2-compatibile-con-i-seguenti-martelli-demolitori-d25966-d25981-dch966?tid=572596,N/A
TSTAK IP54 Organiser,dwst82968-1,"TSTAK IP54 Organiser

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST82968-1/DWST82968-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst82968-1/tstak-ip54-organiser?tid=572596,N/A
TSTAK Soft Tool Bag,dwst82991-1,"TSTAK Soft Tool Bag

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST82991-1/DWST82991-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst82991-1/tstak-soft-tool-bag?tid=572596,N/A
Borsa portautensili morbida TSTAK,dwst82990-1,"Borsa portautensili morbida TSTAK

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST82990-1/DWST82990-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst82990-1/borsa-portautensili-morbida-tstak?tid=572596,N/A
Tool Backpack,dwst81690-1,"Tool Backpack

Strong and durable, the DEWALT® Tool Backpack DWST181690-1 delivers safe and spacious storage for a multitude of tools, enabling the user to organise everything they need for a job, with full accessibility to essential items and hands-free transportation of vital everyday equipment.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST81690-1/DWST81690-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst81690-1/tool-backpack?tid=572596,N/A
TOUGHSYSTEM® DS404 COOLER,dwst1-81333,"TOUGHSYSTEM® DS404 COOLER

Spacious  TOUGHYSTEM® Cooler provides five days’ ice retention, with IP65 rating for exceptional dust and water resistance. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-81333/DWST1-81333_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-81333/toughsystem-ds404-cooler?tid=572596,N/A
TSTAK™ III Cassetto profondo con 2 contenitori grandi e 4 piccoli,dwst1-70705,"TSTAK™ III Cassetto profondo con 2 contenitori grandi e 4 piccoli

The TSTAK® single deep drawer has removable covered cups for organisation of small parts and accessories. It also features ball-bearing slides reliable for heavy-duty loads. The flexible TSTAK platform allows different combinations; all units can stack on top of each other and are able to connect with durable side latches.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-70705/DWST1-70705_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-70705/tstak-iii-cassetto-profondo-con-2-contenitori-grandi-e-4-piccoli?tid=572596,N/A
Sistema porta vasche Tough System per furgoni - Tetto Standard,dwst1-81042,"Sistema porta vasche Tough System per furgoni - Tetto Standard

DEWALT® TOUGHYSTEM® allows you to maximise the interior load space of your van by providing a secure and efficient storage solution specifically designed for the DEWALT® TOUGHSYSTEM®. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-81042/DWST1-81042_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-81042/sistema-porta-vasche-tough-system-furgoni-tetto-standard?tid=572596,N/A
Sistema porta vasche Tough System per furgoni - Tetto Standard,dwst1-81045,"Sistema porta vasche Tough System per furgoni - Tetto Standard

Kit di scaffalature per furgoni alti. DEWALT® TOUGHYSTEM® consente di ottimizzare lo spazio interno del furgone fornendo una soluzione di stoccaggio sicura ed efficiente appositamente progettata per il sistema DEWALT® TOUGHSYSTEM® per creare un sistema di stoccaggio unico.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-81045/DWST1-81045_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-81045/sistema-porta-vasche-tough-system-furgoni-tetto-standard?tid=572596,N/A
Borsa Portautensili a base tonda,1-79-211,"Borsa Portautensili a base tonda

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/1-79-211/1-79-211_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/1-79-211/borsa-portautensili-base-tonda?tid=572596,N/A
TOUGHSYSTEM™ DS350 CESTELLO,dwst1-75654,"TOUGHSYSTEM™ DS350 CESTELLO

DEWALT® TOUGHYSTEM® Spacious & accessible Tote with side handles and folding heavy-duty bar for transportation can transport up to 29.5Kg of equipment. Use with the DEWALT® TOUGHYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75654/DWST1-75654_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75654/toughsystem-ds350-cestello?tid=572596,N/A
TOUGHSYSTEM™ DS100 Organizer,dwst1-75522,"TOUGHSYSTEM™ DS100 Organizer

DEWALT® TOUGHYSTEM® Organiser is ideal to store and organise small parts, such as fixings and accessories, using removable cups. Tough, transparent polycarbonate lid makes it to easy to identify contents. Also suitable for storing power tools/ hand tools. Use with the DEWALT® TOUGHYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75522/DWST1-75522_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75522/toughsystem-ds100-organizer?tid=572596,N/A
TSTAK™ TROLLEY,dwst1-71196,"TSTAK™ TROLLEY

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-71196/DWST1-71196_11.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-71196/tstak-trolley?tid=572596,N/A
TSTACK CART carrello per trasporto sistema TSTAK™,dwst1-71229,"TSTACK CART carrello per trasporto sistema TSTAK™

Easily transport your TSTAK® boxes with this 4 Wheel Cart. Equipped with heavy duty wheels, it can roll on difficult surfaces.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-71229/DWST1-71229_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-71229/tstack-cart-carrello-trasporto-sistema-tstak?tid=572596,N/A
TOUGHSYSTEM™ Telaio Porta Vasche,dwst1-75694,"TOUGHSYSTEM™ Telaio Porta Vasche

DEWALT® TOUGHYSTEM® Workshop racking solution is universal - fits all TOUGHYSTEM® modules. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75694/DWST1-75694_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75694/toughsystem-telaio-porta-vasche?tid=572596,N/A
Borsone con ruote,dwst1-79210,"Borsone con ruote

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-79210/DWST1-79210.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-79210/borsone-con-ruote?tid=572596,N/A
COPPIA BRACCI SUPPORTO,1-70-362,"COPPIA BRACCI SUPPORTO

DEWALT® TOUGHYSTEM® bracket kit offers a set of 2 additional fasteners with a maximum load of 50 kg per pair. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/1-70-362/1-70-362_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/1-70-362/coppia-bracci-supporto?tid=572596,N/A
IT TSTAK™ IV Doppio cassetto con separatori regolabili,dwst1-70706,"IT TSTAK™ IV Doppio cassetto con separatori regolabili

The TSTAK® system is a flexible platform that allows for many different combinations based on the user’s needs. This unit features two drawers and can be stacked on or under other TSTAK® components.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-70706/DWST1-70706_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-70706/it-tstak-iv-doppio-cassetto-con-separatori-regolabili?tid=572596,N/A
TSTAK CESTELLO,dwst1-71228,"TSTAK CESTELLO

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-71228/DWST1-71228_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-71228/tstak-cestello?tid=572596,N/A
TSTAK Vasca con ruote e impugnatura telescopica,dwst1-75799,"TSTAK Vasca con ruote e impugnatura telescopica

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75799/DWST1-75799_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75799/tstak-vasca-con-ruote-e-impugnatura-telescopica?tid=572596,N/A
"Generatore di Corrente Dewalt Monofase Benzina 3,5kW con ruote",dxgnp35e,"Generatore di Corrente Dewalt Monofase Benzina 3,5kW con ruote

Generatore di corrente a benzina, monofase, 4 tempi, raffreddato ad aria. Regolatore elettronico di tensione AVR. Bassa manutenzione e consumi. Con allarme per basso livello dell'olio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNP35E/DXGNP35E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgnp35e/generatore-di-corrente-dewalt-monofase-benzina-35kw-con-ruote?tid=572831,N/A
"Generatore di Corrente Dewalt Monofase Benzina 6,5kW con ruote",dxgnp65e,"Generatore di Corrente Dewalt Monofase Benzina 6,5kW con ruote

Generatore di corrente a benzina, monofase, 4 tempi, con albero orizzontale. Raffreddato ad aria, con regolatore elettronico di tensione AVR. Bassa manutenzione e consumi. Ideale per un uso d'emergenza, domestico o professionale.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNP65E/DXGNP65E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgnp65e/generatore-di-corrente-dewalt-monofase-benzina-65kw-con-ruote?tid=572831,N/A
Generatore di Corrente Dewalt Inverter Benzina 2kW,dxgni20e,"Generatore di Corrente Dewalt Inverter Benzina 2kW

Generatore di corrente silenzioso a inverter, modello a valigetta, facile da trasportare. Modalità ECO, che riduce il consumo e la rumorosità a medio carico. Consente di caricare batterie di utensili elettrici.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNI20E/DXGNI20E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgni20e/generatore-di-corrente-dewalt-inverter-benzina-2kw?tid=572831,N/A
"Generatore di Corrente Dewalt Monofase Benzina 8,5kW con ruote",dxgnp85e,"Generatore di Corrente Dewalt Monofase Benzina 8,5kW con ruote

Generatore di corrente a benzina, monofase, 4 tempi, raffreddato ad aria. Avviamento elettrico, grande serbatoio carburante, regolatore elettronico di tensione AVR.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNP85E/DXGNP85E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgnp85e/generatore-di-corrente-dewalt-monofase-benzina-85kw-con-ruote?tid=572831,N/A
Generatore di Corrente Dewalt Monofase Benzina 3kW con ruote,dxgnp30e,"Generatore di Corrente Dewalt Monofase Benzina 3kW con ruote

Generatore di corrente a benzina, monofase, 4 tempi. Regolatore elettronico di tensione AVR. Bassa manutenzione e consumi. Con allarme per basso livello dell'olio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNP30E/DXGNP30E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgnp30e/generatore-di-corrente-dewalt-monofase-benzina-3kw-con-ruote?tid=572831,N/A
"Generatore di Corrente Dewalt Mono/Trifase Benzina 10,6kW con ruote",dxgnp853e,"Generatore di Corrente Dewalt Mono/Trifase Benzina 10,6kW con ruote

Generatore di corrente a benzina con doppio voltaggio a piena potenza: monofase/trifase. Raffreddato ad aria. Avviamento elettrico. Serbatoio carburante maggiorato. Regolatore di tensione AVR.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNP853E/DXGNP853_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgnp853e/generatore-di-corrente-dewalt-monotrifase-benzina-106kw-con-ruote?tid=572831,N/A
"Generatore di Corrente Dewalt Inverter Benzina 3,4kW",dxgni35e,"Generatore di Corrente Dewalt Inverter Benzina 3,4kW

Generatore di corrente silenzioso a inverter, modello a valigetta, facile da trasportare. Display digitale con voltmetro, frequenzimetro e contaore. Con allarme di sovraccarico e basso livello d'olio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DXGNI35E/DXGNI35E_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dxgni35e/generatore-di-corrente-dewalt-inverter-benzina-34kw?tid=572831,N/A
"DEWALT TOUGH SYSTEM 2.0 1/2 Unità doppia torcia LED 4000Lumen vasca portautensili aperta, 2 torce led ruotabili di 360° da 4000 lumen, compatibilità con Tough System 2.0",dwst08061-1,"DEWALT TOUGH SYSTEM 2.0 1/2 Unità doppia torcia LED 4000Lumen vasca portautensili aperta, 2 torce led ruotabili di 360° da 4000 lumen, compatibilità con Tough System 2.0

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08061-1/DWST08061-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08061-1/dewalt-tough-system-20-12-unita-doppia-torcia-led-4000lumen-vasca-portautensili-aperta-2-torce-led-ruotabili-di-360deg-da-4000-lumen-compatibilita-con-tough-system-20?tid=572831,N/A
"TORCIA LED A PENNA USB type C DOPPIA ILLUMINAZIONE, 2 tipologie di lluminazione Spot e Diffusa, 2 livelli di luminosità, porta ricarica USB Type-C",dcl183-xj,"TORCIA LED A PENNA USB type C DOPPIA ILLUMINAZIONE, 2 tipologie di lluminazione Spot e Diffusa, 2 livelli di luminosità, porta ricarica USB Type-C

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL183-XJ/DCL183_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl183-xj/torcia-led-penna-usb-type-c-doppia-illuminazione-2-tipologie-di-lluminazione-spot-e-diffusa-2-livelli-di-luminosita-porta-ricarica-usb-type-c?tid=572831,N/A
"Altoparlante Bluetooth, altoparlante da 53 mm, potenza 5 W, porta di ricarica USB Type-C IP67",dcr009-xj,"Altoparlante Bluetooth, altoparlante da 53 mm, potenza 5 W, porta di ricarica USB Type-C IP67

La porta di ricarica USB-C sfrutta il più recente metodo di connessione USB e garantisce l'uso universale con qualsiasi caricabatterie per dispositivi di piccole dimensioni USB-C.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCR009-XJ/DCR009_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcr009-xj/altoparlante-bluetooth-altoparlante-da-53-mm-potenza-5-w-porta-di-ricarica-usb-type-c-ip67?tid=572831,N/A
Faro LED con fascio di luce a 360° XR 18V (senza batterie e caricbatteria),dcl074-xj,"Faro LED con fascio di luce a 360° XR 18V (senza batterie e caricbatteria)

This bright LED site light has built in Tool Connect features for the ultimate customisable experience. Offering market leading brightness from a cordless lighting solution the DCL074 has 3 brightness settings up to a maximum of 5000 lumens, 360° coverage and a built-in roll cage to withstand the toughest jobsites. With the Tool Connect App users can wirelessly power on and off  their DCL074 as well as customise settings such as the light intensity, alerts for low charge and set individual schedules for the day, time and intensity.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL074-XJ/DCL074_4.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl074-xj/faro-led-con-fascio-di-luce-360deg-xr-18v-senza-batterie-e-caricbatteria?tid=572831,N/A
XR Compact Task Light,dcl077-xj,"XR Compact Task Light

A compact, portable cordless LED task light compatible with 12V XR, 18V XR and XR FLEXVOLT batteries. Features 3 brightness settings with a maximum output of 2000 lumens and a built in multi-position handle with threads for tripod mounting.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL077-XJ/DCL077_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl077-xj/xr-compact-task-light?tid=572831,N/A
Lampada LED sottocofano - (solo corpo macchina),dcl045-xj,"Lampada LED sottocofano - (solo corpo macchina)

La lampada sottocofano DCL045 ¨ progettata per offrirti la migliore visibilit  in ambienti automobilistici e industriali.\nˆ compatibile con le batterie XR 18V e 12V, ha 2 impostazioni di intensit  con una luminosit  massima di 1650 lumen. \nLe lampade presenti nei due bracci sono azionabili indipendentemente per una massima versatilit  e per ottimizzare la durata della carica in base alle esigenze. \nI ganci a molla ruotano e permettendo un montaggio facile e veloce sulla maggior parte dei veicoli, ¨ pieghevole pe run facile trasporto e lo stoccaggio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL045-XJ/DCL045_A1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl045-xj/lampada-led-sottocofano-solo-corpo-macchina?tid=572831,N/A
Faro LED con treppiede XR 18V  (senza batterie e caricbatteria),dcl079-xj,"Faro LED con treppiede XR 18V  (senza batterie e caricbatteria)

Compatible with all 18V XR and 54V XR FLEXVOLT batteries this height adjustable durable worklight is IP55 rated to work in the toughest conditions. Features 3 brightness settings up to a maximum of 3000 lumens with a neutral light colour perfect for checking surface finishes.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL079-XJ/DCL079_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl079-xj/faro-led-con-treppiede-xr-18v-senza-batterie-e-caricbatteria?tid=572831,N/A
Torcia LED XR Litio 18V (senza batterie),dcl050-xj,"Torcia LED XR Litio 18V (senza batterie)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL050-XJ/DCL050.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl050-xj/torcia-led-xr-litio-18v-senza-batterie?tid=572831,N/A
Radio connessa TSTAK® con caricabatteria,dwst1-81078-qw,"Radio connessa TSTAK® con caricabatteria

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-81078-QW/DWST1-81078_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-81078-qw/radio-connessa-tstak-con-caricabatteria?tid=572831,N/A
Radio Caricabatterie XR Litio Bluetooth,dcr027-qw,"Radio Caricabatterie XR Litio Bluetooth

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCR027-QW/DCR027_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcr027-qw/radio-caricabatterie-xr-litio-bluetooth?tid=572831,N/A
Coppia di cavalletti pieghevoli in metallo,dwst1-75676,"Coppia di cavalletti pieghevoli in metallo

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75676/DWST1-75676_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75676/coppia-di-cavalletti-pieghevoli-metallo?tid=572831,N/A
Torcia LED XR Litio 18V (senza batterie),dcl043-xj,"Torcia LED XR Litio 18V (senza batterie)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL043-XJ/DCL043_A3.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl043-xj/torcia-led-xr-litio-18v-senza-batterie?tid=572831,N/A
Radio XR Litio 10.8-18V (senza batterie) + AC/DC digitale,dcr020-qw,"Radio XR Litio 10.8-18V (senza batterie) + AC/DC digitale

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCR020-QW/DCR020_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcr020-qw/radio-xr-litio-108-18v-senza-batterie-acdc-digitale?tid=572831,N/A
Radio XR Litio 10.8-18V (senza batterie) + AC/DC,dcr019-qw,"Radio XR Litio 10.8-18V (senza batterie) + AC/DC

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCR019-QW/DCR019_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcr019-qw/radio-xr-litio-108-18v-senza-batterie-acdc?tid=572831,N/A
TOUGHSYSTEM™ DS280 RADIO + CARICABATTERIA,dwst1-75659-qw,"TOUGHSYSTEM™ DS280 RADIO + CARICABATTERIA

DEWALT® TOUGHYSTEM® Radio - big sound from the ultimate jobsite stereo system featuring full DAB radio and Bluetooth connectivity to remotely control your music. Use with the DEWALT® TOUGHSYSTEM® range to create a storage system that’s as unique as your profession or trade.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST1-75659-QW/DWST1-75659_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst1-75659-qw/toughsystem-ds280-radio-caricabatteria?tid=572831,N/A
Torcia LED XR Litio 18V (senza batterie),dcl040-xj,"Torcia LED XR Litio 18V (senza batterie)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL040-XJ/DCL040_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl040-xj/torcia-led-xr-litio-18v-senza-batterie?tid=572831,N/A
Torcia 10.8V con luce LED (senza batteria),dcl510n-xj,"Torcia 10.8V con luce LED (senza batteria)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCL510N-XJ/DCL510N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcl510n-xj/torcia-108v-con-luce-led-senza-batteria?tid=572831,N/A
